Jahr,Monat,Tag,Wochentag,Temperatur(C),Niederschlag(mm/Tag),Bewoelkung(Achtel)
2010,8,28,Sa,19,1.2,3
2010,8,29,So,18,0,2
2010,8,30,Mo,15.4,0.4,4
2010,8,31,Di,18,0,1
2010,9,1,Mi,17.8,0,0
2010,9,2,Do,18.8,0,0
2010,9,3,Fr,21.2,0,0
2010,9,4,Sa,23.1,0,1
2010,9,5,So,21.2,0,1
2010,9,6,Mo,19.7,0.2,5
2010,9,7,Di,17.5,14.3,4
2010,9,8,Mi,18.6,2.8,3
2010,9,9,Do,18.4,0,2
2010,9,10,Fr,20.3,0,1
2010,9,11,Sa,20.4,0,0
2010,9,12,So,23.8,0,1
2010,9,13,Mo,19.6,0.1,1
2010,9,14,Di,17.5,0,0
2010,9,15,Mi,23.3,2.4,5
2010,9,16,Do,21.4,0.9,4
2010,9,17,Fr,16.9,1.6,6
2010,9,18,Sa,16.1,0,2
2010,9,19,So,17.3,0,1
2010,9,20,Mo,19.3,0,0
2010,9,21,Di,19.9,0,1
2010,9,22,Mi,21,0,1
2010,9,23,Do,23.6,0,2
2010,9,24,Fr,14.8,5.3,4
2010,9,25,Sa,14,7.6,6
2010,9,26,So,12.1,0,3
2010,9,27,Mo,12.6,0,2
2010,9,28,Di,13.6,0,1
2010,9,29,Mi,15.4,0,1
2010,9,30,Do,16.2,1,3
2010,10,1,Fr,17.5,0,1
2010,10,2,Sa,22.4,0,4
2010,10,3,So,20.9,0,1
2010,10,4,Mo,20.8,4.2,4
2010,10,5,Di,17.4,0,3
2010,10,6,Mi,18.7,0,2
2010,10,7,Do,19.4,0,2
2010,10,8,Fr,15.3,0,5
2010,10,9,Sa,15.2,0,6
2010,10,10,So,14.6,0,7
2010,10,11,Mo,13.6,0,4
2010,10,12,Di,13,0,3
2010,10,13,Mi,12.5,0,8
2010,10,14,Do,11.6,0,7
2010,10,15,Fr,12.7,0,5
2010,10,16,Sa,7.9,2.7,6
2010,10,17,So,10.5,0.2,6
2010,10,18,Mo,9.8,0,5
2010,10,19,Di,10.5,0.9,4
2010,10,20,Mi,11.2,3.4,6
2010,10,21,Do,9.5,0,1
2010,10,22,Fr,10.1,0,5
2010,10,23,Sa,14.4,0.3,3
2010,10,24,So,8,17.1,7
2010,10,25,Mo,7.9,0.6,5
2010,10,26,Di,8.8,0,1
2010,10,27,Mi,8.7,0,0
2010,10,28,Do,11.3,0,2
2010,10,29,Fr,12.9,0,0
2010,10,30,Sa,12.5,0.7,6
2010,10,31,So,11,0.9,4
2010,11,1,Mo,14.6,0.1,2
2010,11,2,Di,12.9,0,5
2010,11,3,Mi,15.2,0,6
2010,11,4,Do,16.9,0,2
2010,11,5,Fr,16.3,0,2
2010,11,6,Sa,17.2,0,1
2010,11,7,So,7.2,4,4
2010,11,8,Mo,7.4,3.8,3
2010,11,9,Di,11.2,1.9,5
2010,11,10,Mi,8.4,3.1,5
2010,11,11,Do,9.4,9.9,2
2010,11,12,Fr,14.8,10.7,4
2010,11,13,Sa,16.6,0,2
2010,11,14,So,19.1,0,1
2010,11,15,Mo,8.6,24.4,5
2010,11,16,Di,7.1,10.3,5
2010,11,17,Mi,8.1,0,4
2010,11,18,Do,8.9,2.8,6
2010,11,19,Fr,10.3,0,1
2010,11,20,Sa,7.1,0,3
2010,11,21,So,6.7,0.1,7
2010,11,22,Mo,7.3,1.2,7
2010,11,23,Di,5.3,0,4
2010,11,24,Mi,4.7,0,5
2010,11,25,Do,4.4,3.4,5
2010,11,26,Fr,1.3,0.3,4
2010,11,27,Sa,-2.7,9,5
2010,11,28,So,2.2,1.9,7
2010,11,29,Mo,3,0.3,2
2010,11,30,Di,-0.9,9.9,4
2010,12,1,Mi,-0.9,12.4,6
2010,12,2,Do,0.1,0,2
2010,12,3,Fr,-3.4,1.6,7
2010,12,4,Sa,-1.3,0,2
2010,12,5,So,2.6,4,6
2010,12,6,Mo,4.9,32,4
2010,12,7,Di,8.9,0.3,5
2010,12,8,Mi,10.2,4,3
2010,12,9,Do,4.9,0.2,2
2010,12,10,Fr,3,0,1
2010,12,11,Sa,3.5,0,1
2010,12,12,So,3.6,0,4
2010,12,13,Mo,2.7,0,2
2010,12,14,Di,-0.5,0,6
2010,12,15,Mi,-1,0,4
2010,12,16,Do,-1,0.3,4
2010,12,17,Fr,0.9,1.6,5
2010,12,18,Sa,-2,0,3
2010,12,19,So,3.5,0.1,5
2010,12,20,Mo,8.7,0,6
2010,12,21,Di,4.8,14.5,3
2010,12,22,Mi,5.4,12.2,7
2010,12,23,Do,4.8,0.3,8
2010,12,24,Fr,0.1,15.5,6
2010,12,25,Sa,-0.6,0.1,4
2010,12,26,So,-0.8,0,1
2010,12,27,Mo,-2.6,0,3
2010,12,28,Di,0,1,4
2010,12,29,Mi,1.1,0,0
2010,12,30,Do,2.2,0,8
2010,12,31,Fr,2.9,0,8
2011,1,1,Sa,2.8,0,8
2011,1,2,So,2.9,0,7
2011,1,3,Mo,0.7,0,3
2011,1,4,Di,-0.4,0.1,7
2011,1,5,Mi,2.9,0,2
2011,1,6,Do,7.8,7.4,7
2011,1,7,Fr,10.6,5,4
2011,1,8,Sa,15.4,0.1,2
2011,1,9,So,8.1,26,4
2011,1,10,Mo,6.1,0.4,6
2011,1,11,Di,4.3,4.9,5
2011,1,12,Mi,6.8,0.3,6
2011,1,13,Do,12.1,0.1,6
2011,1,14,Fr,10.7,0,4
2011,1,15,Sa,10,0.1,1
2011,1,16,So,7.8,0,0
2011,1,17,Mo,8.7,0,1
2011,1,18,Di,6.1,0.1,2
2011,1,19,Mi,7.4,0,3
2011,1,20,Do,2.3,0,2
2011,1,21,Fr,0.7,0,2
2011,1,22,Sa,-1.2,0,7
2011,1,23,So,-1.5,0,4
2011,1,24,Mo,0.1,0,3
2011,1,25,Di,2.3,0,4
2011,1,26,Mi,3.9,0,3
2011,1,27,Do,2.9,0,6
2011,1,28,Fr,2.7,0,4
2011,1,29,Sa,1.8,0,2
2011,1,30,So,-0.6,0,8
2011,1,31,Mo,-0.6,0,8
2011,2,1,Di,-0.6,0,8
2011,2,2,Mi,-0.2,0,3
2011,2,3,Do,0.4,0,2
2011,2,4,Fr,8.1,0,2
2011,2,5,Sa,9.5,0,0
2011,2,6,So,8.2,0,0
2011,2,7,Mo,9.7,0,0
2011,2,8,Di,9.5,0,0
2011,2,9,Mi,8,0,0
2011,2,10,Do,8.3,0,1
2011,2,11,Fr,11.7,0,0
2011,2,12,Sa,8.8,0,3
2011,2,13,So,10.4,0,2
2011,2,14,Mo,9.8,1.9,2
2011,2,15,Di,4.9,7.2,6
2011,2,16,Mi,5,0,7
2011,2,17,Do,5.7,0,4
2011,2,18,Fr,7.9,0,0
2011,2,19,Sa,5.6,0,6
2011,2,20,So,8,2.5,7
2011,2,21,Mo,7.4,0.1,6
2011,2,22,Di,5,0,4
2011,2,23,Mi,2.9,0,4
2011,2,24,Do,4.4,1.7,6
2011,2,25,Fr,5.3,0,4
2011,2,26,Sa,8.4,2.3,6
2011,2,27,So,7.3,0.6,4
2011,2,28,Mo,5.2,0,6
2011,3,1,Di,5.8,0,7
2011,3,2,Mi,3.3,0,5
2011,3,3,Do,4.6,0,2
2011,3,4,Fr,7,0,2
2011,3,5,Sa,6.1,0,0
2011,3,6,So,6.4,0,2
2011,3,7,Mo,4,0,5
2011,3,8,Di,11.2,0,2
2011,3,9,Mi,10.9,0,1
2011,3,10,Do,14.9,0,2
2011,3,11,Fr,13.4,0,0
2011,3,12,Sa,9.7,0,6
2011,3,13,So,11.8,0.5,5
2011,3,14,Mo,13.7,0.1,2
2011,3,15,Di,13.6,0,4
2011,3,16,Mi,14.9,0,5
2011,3,17,Do,9.3,6.4,6
2011,3,18,Fr,12,0.1,3
2011,3,19,Sa,10.2,5.2,4
2011,3,20,So,7.9,0,3
2011,3,21,Mo,9.2,0,0
2011,3,22,Di,10.2,0,0
2011,3,23,Mi,13.2,0,0
2011,3,24,Do,14.9,0,0
2011,3,25,Fr,18.6,0,0
2011,3,26,Sa,16.5,0,2
2011,3,27,So,14.7,1.9,2
2011,3,28,Mo,12.2,2,4
2011,3,29,Di,13.6,3.8,4
2011,3,30,Mi,14,0.2,3
2011,3,31,Do,13.7,0.3,5
2011,4,1,Fr,17.1,0,1
2011,4,2,Sa,18.6,0,0
2011,4,3,So,21.8,0,2
2011,4,4,Mo,11.5,8.2,3
2011,4,5,Di,14.4,0,1
2011,4,6,Mi,18.7,0,0
2011,4,7,Do,22.1,0,0
2011,4,8,Fr,22.6,0,0
2011,4,9,Sa,21.2,0,0
2011,4,10,So,21.1,0,0
2011,4,11,Mo,20.1,0,0
2011,4,12,Di,14.1,0.2,3
2011,4,13,Mi,12.2,0,2
2011,4,14,Do,12.7,0,3
2011,4,15,Fr,13.5,0,0
2011,4,16,Sa,13.5,0,0
2011,4,17,So,15.5,0,0
2011,4,18,Mo,18.9,0,1
2011,4,19,Di,18.3,0,1
2011,4,20,Mi,20.8,0,1
2011,4,21,Do,20.9,0,1
2011,4,22,Fr,20.4,0,1
2011,4,23,Sa,19,2,5
2011,4,24,So,18.9,0,2
2011,4,25,Mo,21.1,0,1
2011,4,26,Di,19.8,0,1
2011,4,27,Mi,16.8,0,2
2011,4,28,Do,17.5,9.6,4
2011,4,29,Fr,16.2,0.1,2
2011,4,30,Sa,18.1,0,1
2011,5,1,So,19.3,0,1
2011,5,2,Mo,20.5,0.2,2
2011,5,3,Di,11.1,5.9,4
2011,5,4,Mi,15.3,0,1
2011,5,5,Do,17,0,0
2011,5,6,Fr,21.8,0,1
2011,5,7,Sa,22.3,0,1
2011,5,8,So,23.5,0,2
2011,5,9,Mo,24.2,0,0
2011,5,10,Di,23.3,0,1
2011,5,11,Mi,23.9,0,2
2011,5,12,Do,18.9,3.2,4
2011,5,13,Fr,20.2,0,2
2011,5,14,Sa,15.4,5.5,5
2011,5,15,So,11.5,1.1,4
2011,5,16,Mo,16,0,1
2011,5,17,Di,19.2,0.4,1
2011,5,18,Mi,22.2,0,2
2011,5,19,Do,24.4,0.5,2
2011,5,20,Fr,23,0,2
2011,5,21,Sa,24.2,0,1
2011,5,22,So,22.8,0.9,2
2011,5,23,Mo,23.8,0,1
2011,5,24,Di,26.5,0,1
2011,5,25,Mi,22.6,0,0
2011,5,26,Do,29,0.3,2
2011,5,27,Fr,17.4,0,4
2011,5,28,Sa,18.9,0,1
2011,5,29,So,22.5,0,0
2011,5,30,Mo,28.3,0.7,2
2011,5,31,Di,16.8,11.1,3
2011,6,1,Mi,13.1,7,6
2011,6,2,Do,15,0,7
2011,6,3,Fr,20.6,0,5
2011,6,4,Sa,23.8,0.6,2
2011,6,5,So,21.8,0.2,2
2011,6,6,Mo,21.2,2.4,2
2011,6,7,Di,22.4,8.6,3
2011,6,8,Mi,14.7,14.4,6
2011,6,9,Do,16.1,0,2
2011,6,10,Fr,19,0,3
2011,6,11,Sa,18.3,0.1,4
2011,6,12,So,20,0,3
2011,6,13,Mo,21.1,0,3
2011,6,14,Di,21.8,0,2
2011,6,15,Mi,25.2,0,2
2011,6,16,Do,26.9,1.5,2
2011,6,17,Fr,22.5,6.2,3
2011,6,18,Sa,16,11.2,6
2011,6,19,So,17.6,0,3
2011,6,20,Mo,23.2,0,2
2011,6,21,Di,28.1,0.6,2
2011,6,22,Mi,25.8,17.9,4
2011,6,23,Do,19.6,0,4
2011,6,24,Fr,19.6,0,2
2011,6,25,Sa,22.1,0,1
2011,6,26,So,25.6,0,0
2011,6,27,Mo,30.8,0,0
2011,6,28,Di,30.1,0,0
2011,6,29,Mi,21.9,0.3,5
2011,6,30,Do,21.9,0,2
2011,7,1,Fr,22,0,1
2011,7,2,Sa,20.7,0,0
2011,7,3,So,22.5,0,0
2011,7,4,Mo,24.6,0,0
2011,7,5,Di,28.6,0,0
2011,7,6,Mi,27.5,0,3
2011,7,7,Do,22.6,8.4,4
2011,7,8,Fr,21.9,0.6,1
2011,7,9,Sa,28.8,1.3,2
2011,7,10,So,19.8,10.7,2
2011,7,11,Mo,26.1,0,2
2011,7,12,Di,27.3,0,1
2011,7,13,Mi,18.9,17.3,5
2011,7,14,Do,19.6,0,3
2011,7,15,Fr,21.1,0,1
2011,7,16,Sa,25.1,0,3
2011,7,17,So,13.1,38.3,4
2011,7,18,Mo,17.7,0,2
2011,7,19,Di,13.7,9,6
2011,7,20,Mi,16.2,4.2,4
2011,7,21,Do,19.5,5.2,3
2011,7,22,Fr,20.5,1,4
2011,7,23,Sa,19.5,2,4
2011,7,24,So,14.7,1.3,3
2011,7,25,Mo,17.3,0,3
2011,7,26,Di,19.8,0.8,3
2011,7,27,Mi,21.6,0.3,2
2011,7,28,Do,18.4,1.7,3
2011,7,29,Fr,22.3,0,2
2011,7,30,Sa,22.9,0,2
2011,7,31,So,22,0,2
2011,8,1,Mo,22.7,0,1
2011,8,2,Di,25.1,0,1
2011,8,3,Mi,24,6.2,3
2011,8,4,Do,25.4,0,2
2011,8,5,Fr,25.2,0.4,1
2011,8,6,Sa,24,10.5,2
2011,8,7,So,23.2,3.1,2
2011,8,8,Mo,20.5,0,4
2011,8,9,Di,19.9,0.1,4
2011,8,10,Mi,19.5,0,1
2011,8,11,Do,24.9,0,1
2011,8,12,Fr,23.3,0,3
2011,8,13,Sa,26.7,0,1
2011,8,14,So,26.9,10.4,2
2011,8,15,Mo,24.4,3.1,2
2011,8,16,Di,24.9,0,1
2011,8,17,Mi,25.7,0,1
2011,8,18,Do,27.7,0,2
2011,8,19,Fr,29.2,0,1
2011,8,20,Sa,31.1,0,0
2011,8,21,So,30.2,0,0
2011,8,22,Mo,30,0,0
2011,8,23,Di,29.5,0,2
2011,8,24,Mi,30.8,0.8,2
2011,8,25,Do,26.8,0,1
2011,8,26,Fr,28.6,25.1,2
2011,8,27,Sa,16.6,0.5,3
2011,8,28,So,19,0,1
2011,8,29,Mo,21.2,0,2
2011,8,30,Di,21,0,1
2011,8,31,Mi,25.6,3.8,2
2011,9,1,Do,22.3,8.3,3
2011,9,2,Fr,23.4,0,2
2011,9,3,Sa,24.2,3.4,1
2011,9,4,So,20.6,8.3,5
2011,9,5,Mo,19.5,1.8,3
2011,9,6,Di,21.4,0,1
2011,9,7,Mi,20.9,0,4
2011,9,8,Do,23.5,0,3
2011,9,9,Fr,23.8,0.1,2
2011,9,10,Sa,27.5,0,0
2011,9,11,So,26.3,4.5,2
2011,9,12,Mo,23.8,0,1
2011,9,13,Di,24.6,0,2
2011,9,14,Mi,22.3,0,2
2011,9,15,Do,20.9,0,1
2011,9,16,Fr,24.9,0,2
2011,9,17,Sa,21.3,6.5,3
2011,9,18,So,11.5,9.3,4
2011,9,19,Mo,11.7,8.7,5
2011,9,20,Di,17.2,0.1,1
2011,9,21,Mi,17.9,0,0
2011,9,22,Do,19.9,0,1
2011,9,23,Fr,18.8,0,1
2011,9,24,Sa,20,0,1
2011,9,25,So,21.5,0,1
2011,9,26,Mo,21.8,0,1
2011,9,27,Di,21.8,0,0
2011,9,28,Mi,21.4,0,1
2011,9,29,Do,21.4,0,0
2011,9,30,Fr,18.7,0,4
2011,10,1,Sa,19.9,0,1
2011,10,2,So,20.6,0,2
2011,10,3,Mo,21.6,0,0
2011,10,4,Di,21.6,0,0
2011,10,5,Mi,20.2,0,0
2011,10,6,Do,20.9,1.6,2
2011,10,7,Fr,11.7,1.5,6
2011,10,8,Sa,9.5,6.5,6
2011,10,9,So,10.8,2,5
2011,10,10,Mo,16.8,0.4,3
2011,10,11,Di,14.8,0,4
2011,10,12,Mi,17.1,0,3
2011,10,13,Do,18,0,3
2011,10,14,Fr,14,0,6
2011,10,15,Sa,13.3,0,3
2011,10,16,So,13.7,0,4
2011,10,17,Mo,13.4,0,4
2011,10,18,Di,17.3,0,3
2011,10,19,Mi,9.9,18.1,5
2011,10,20,Do,10.6,0,3
2011,10,21,Fr,8.3,0,4
2011,10,22,Sa,8.6,0,2
2011,10,23,So,9.8,0,4
2011,10,24,Mo,10.3,0,6
2011,10,25,Di,11.3,5.9,5
2011,10,26,Mi,13.3,0,1
2011,10,27,Do,11.2,0,4
2011,10,28,Fr,12.9,0,5
2011,10,29,Sa,14.7,0,6
2011,10,30,So,15.8,0,6
2011,10,31,Mo,14.5,0,5
2011,11,1,Di,15,6.2,5
2011,11,2,Mi,13.3,0.2,4
2011,11,3,Do,11.3,0,8
2011,11,4,Fr,11.4,12,4
2011,11,5,Sa,11.9,0.2,3
2011,11,6,So,15,0,4
2011,11,7,Mo,12.9,0.1,2
2011,11,8,Di,11.4,0.2,8
2011,11,9,Mi,11.2,0,6
2011,11,10,Do,9.2,0,8
2011,11,11,Fr,8.6,0,8
2011,11,12,Sa,8.3,0,6
2011,11,13,So,8.1,0,8
2011,11,14,Mo,7.2,0,6
2011,11,15,Di,5.9,0,6
2011,11,16,Mi,6.6,0,3
2011,11,17,Do,8.4,0,1
2011,11,18,Fr,8,0,0
2011,11,19,Sa,7,0,4
2011,11,20,So,9.5,0,2
2011,11,21,Mo,7.2,0,1
2011,11,22,Di,7.8,0,4
2011,11,23,Mi,8.2,0,3
2011,11,24,Do,4.3,0,8
2011,11,25,Fr,4.3,0,4
2011,11,26,Sa,5.7,0,6
2011,11,27,So,7,0,3
2011,11,28,Mo,6.8,0,6
2011,11,29,Di,11.2,0,3
2011,11,30,Mi,12,0,1
2011,12,1,Do,13.2,0,1
2011,12,2,Fr,15.3,3.6,3
2011,12,3,Sa,8.5,7.6,4
2011,12,4,So,10.6,3.7,5
2011,12,5,Mo,8,11.6,6
2011,12,6,Di,6.8,2.7,6
2011,12,7,Mi,7.3,17.5,4
2011,12,8,Do,10,1.2,2
2011,12,9,Fr,8.8,0.1,4
2011,12,10,Sa,11.7,0.7,4
2011,12,11,So,8.5,0,3
2011,12,12,Mo,6.3,10.2,3
2011,12,13,Di,5.8,1.9,6
2011,12,14,Mi,9.6,5,5
2011,12,15,Do,5.7,9.8,6
2011,12,16,Fr,9.1,26.8,5
2011,12,17,Sa,3.4,1.3,5
2011,12,18,So,2,1.7,6
2011,12,19,Mo,1.1,0.9,4
2011,12,20,Di,0.2,4.1,6
2011,12,21,Mi,2.6,3.3,8
2011,12,22,Do,5.6,0.1,6
2011,12,23,Fr,6.8,0,6
2011,12,24,Sa,4.8,2.1,4
2011,12,25,So,3.9,0,0
2011,12,26,Mo,3.9,0,0
2011,12,27,Di,4.1,0,2
2011,12,28,Mi,-0.5,0,8
2011,12,29,Do,6.4,0.3,4
2011,12,30,Fr,3.9,15,6
2011,12,31,Sa,5,13.6,6
2012,1,1,So,10.2,0.2,5
2012,1,2,Mo,7.7,9.8,4
2012,1,3,Di,6,0.2,3
2012,1,4,Mi,7.7,9.4,4
2012,1,5,Do,4.1,21.2,5
2012,1,6,Fr,3.2,2.2,4
2012,1,7,Sa,2,0.5,5
2012,1,8,So,6.9,1.8,6
2012,1,9,Mo,7,0,4
2012,1,10,Di,7.3,0,1
2012,1,11,Mi,4.2,0,7
2012,1,12,Do,2.9,0,4
2012,1,13,Fr,0.5,0,6
2012,1,14,Sa,3.9,0,2
2012,1,15,So,1.1,0,1
2012,1,16,Mo,0.3,0,3
2012,1,17,Di,1,0,0
2012,1,18,Mi,2.5,0,1
2012,1,19,Do,6.4,0.8,7
2012,1,20,Fr,6.3,10.1,7
2012,1,21,Sa,6.4,8.1,6
2012,1,22,So,10.6,2,4
2012,1,23,Mo,9.1,0,4
2012,1,24,Di,5.9,1.4,4
2012,1,25,Mi,5.3,0.1,6
2012,1,26,Do,5.7,0.1,7
2012,1,27,Fr,6,7.5,8
2012,1,28,Sa,4.4,0,6
2012,1,29,So,2.5,0,7
2012,1,30,Mo,1.1,0.3,7
2012,1,31,Di,-0.2,6.7,6
2012,2,1,Mi,-1.6,0,7
2012,2,2,Do,-4.6,0,7
2012,2,3,Fr,-7,0,3
2012,2,4,Sa,-7.8,0,2
2012,2,5,So,-8.4,0,4
2012,2,6,Mo,-6.7,0,3
2012,2,7,Di,-7.5,0,5
2012,2,8,Mi,-6.1,0,6
2012,2,9,Do,-4.4,0,4
2012,2,10,Fr,-4.3,0,3
2012,2,11,Sa,-7,0,7
2012,2,12,So,-6,0,4
2012,2,13,Mo,-3.3,0,3
2012,2,14,Di,0.3,0,4
2012,2,15,Mi,2.6,0.2,6
2012,2,16,Do,4.3,0.1,4
2012,2,17,Fr,5.5,0,2
2012,2,18,Sa,5.3,0,1
2012,2,19,So,5.8,0.1,5
2012,2,20,Mo,3.6,0,2
2012,2,21,Di,2.8,0,0
2012,2,22,Mi,4.1,0,0
2012,2,23,Do,4.7,0,4
2012,2,24,Fr,9.4,0,0
2012,2,25,Sa,10.8,0,1
2012,2,26,So,10.3,0,2
2012,2,27,Mo,8,0,0
2012,2,28,Di,8.7,0,0
2012,2,29,Mi,11.3,0,0
2012,3,1,Do,11.7,0,0
2012,3,2,Fr,14.3,0,0
2012,3,3,Sa,16.9,0,1
2012,3,4,So,12.2,1.4,2
2012,3,5,Mo,6.4,0.1,3
2012,3,6,Di,7.1,0,2
2012,3,7,Mi,8.7,0,3
2012,3,8,Do,7.5,0,4
2012,3,9,Fr,8.4,0,0
2012,3,10,Sa,9.7,0,1
2012,3,11,So,12,0,1
2012,3,12,Mo,12.5,0,0
2012,3,13,Di,14.8,0,0
2012,3,14,Mi,13.9,0,0
2012,3,15,Do,15,0,0
2012,3,16,Fr,17.7,0,0
2012,3,17,Sa,16.6,0,2
2012,3,18,So,5.9,7.6,4
2012,3,19,Mo,7.6,4.6,3
2012,3,20,Di,8.7,0,5
2012,3,21,Mi,12.7,0,2
2012,3,22,Do,14.5,0,0
2012,3,23,Fr,16.3,0,1
2012,3,24,Sa,16.6,0,0
2012,3,25,So,16.9,0,0
2012,3,26,Mo,16.8,0,0
2012,3,27,Di,16.1,0,0
2012,3,28,Mi,16.8,0,0
2012,3,29,Do,18.1,0,0
2012,3,30,Fr,17.5,0,0
2012,3,31,Sa,16,0,0
2012,4,1,So,12.1,0,0
2012,4,2,Mo,15.3,0.3,2
2012,4,3,Di,17.8,0.2,4
2012,4,4,Mi,12.8,11.5,6
2012,4,5,Do,13.7,0.5,7
2012,4,6,Fr,14.9,8,5
2012,4,7,Sa,9.6,5,6
2012,4,8,So,8.1,0,4
2012,4,9,Mo,12.1,0,4
2012,4,10,Di,16,9.4,5
2012,4,11,Mi,9.9,4.5,6
2012,4,12,Do,9,6.5,6
2012,4,13,Fr,11.5,1,3
2012,4,14,Sa,9,9,5
2012,4,15,So,7.9,8.7,5
2012,4,16,Mo,9.3,0.1,6
2012,4,17,Di,10.7,0.3,4
2012,4,18,Mi,12.5,1.6,3
2012,4,19,Do,9.4,17.4,5
2012,4,20,Fr,9.2,2,4
2012,4,21,Sa,13.7,5,6
2012,4,22,So,10.4,2.1,4
2012,4,23,Mo,14.1,5.6,5
2012,4,24,Di,9.5,5.6,6
2012,4,25,Mi,13.7,0.1,4
2012,4,26,Do,18.4,0,3
2012,4,27,Fr,19,0,3
2012,4,28,Sa,22.3,0,4
2012,4,29,So,21.9,0,3
2012,4,30,Mo,14.9,7.8,2
2012,5,1,Di,15.7,1.8,2
2012,5,2,Mi,13.3,12.2,3
2012,5,3,Do,19,0,1
2012,5,4,Fr,21,3.2,4
2012,5,5,Sa,19,9.6,4
2012,5,6,So,16.3,1.7,4
2012,5,7,Mo,18,0,2
2012,5,8,Di,16.4,2.6,4
2012,5,9,Mi,21.2,3.3,2
2012,5,10,Do,24.6,0,1
2012,5,11,Fr,28.2,0,2
2012,5,12,Sa,18.4,0.3,6
2012,5,13,So,14.9,0,1
2012,5,14,Mo,15.9,0,0
2012,5,15,Di,15.2,0.3,2
2012,5,16,Mi,10.1,0.3,4
2012,5,17,Do,13.8,0,3
2012,5,18,Fr,16.9,1.2,3
2012,5,19,Sa,17.1,1,3
2012,5,20,So,20.6,0.1,1
2012,5,21,Mo,15.1,24.2,4
2012,5,22,Di,13.6,14.6,4
2012,5,23,Mi,21.3,0,2
2012,5,24,Do,23.4,0,2
2012,5,25,Fr,23,0,1
2012,5,26,Sa,22.2,0,2
2012,5,27,So,24.4,0,2
2012,5,28,Mo,22.5,0,2
2012,5,29,Di,24.3,0,1
2012,5,30,Mi,25,0,1
2012,5,31,Do,22.6,0,3
2012,6,1,Fr,24.1,0,1
2012,6,2,Sa,24.5,1.5,1
2012,6,3,So,16.3,17.4,4
2012,6,4,Mo,16.6,3,5
2012,6,5,Di,20.4,0.4,4
2012,6,6,Mi,16.6,2.4,4
2012,6,7,Do,24.6,10.4,3
2012,6,8,Fr,15.8,12.4,6
2012,6,9,Sa,20.2,0,3
2012,6,10,So,16.7,7.7,4
2012,6,11,Mo,17.5,21.5,5
2012,6,12,Di,16,7.4,6
2012,6,13,Mi,15.9,1.4,5
2012,6,14,Do,18.6,0,1
2012,6,15,Fr,26.1,0,1
2012,6,16,Sa,28.6,0,1
2012,6,17,So,24.4,0,1
2012,6,18,Mo,28.3,0,2
2012,6,19,Di,22.5,4.7,3
2012,6,20,Mi,24.3,4.3,2
2012,6,21,Do,26.2,0.2,2
2012,6,22,Fr,23.4,0,1
2012,6,23,Sa,22.3,0,1
2012,6,24,So,25.6,0,2
2012,6,25,Mo,23,0.1,5
2012,6,26,Di,24.3,0,5
2012,6,27,Mi,25,0,2
2012,6,28,Do,28.2,0,2
2012,6,29,Fr,31.2,0,1
2012,6,30,Sa,28.5,0,1
2012,7,1,So,17.4,17.4,4
2012,7,2,Mo,17.7,2,7
2012,7,3,Di,22.7,0,3
2012,7,4,Mi,23.7,0.3,2
2012,7,5,Do,21.6,3.4,2
2012,7,6,Fr,22.9,3.7,2
2012,7,7,Sa,26.1,0,1
2012,7,8,So,23.4,2.4,3
2012,7,9,Mo,26,0,2
2012,7,10,Di,19.7,0.6,2
2012,7,11,Mi,22.7,0,3
2012,7,12,Do,21.2,0,2
2012,7,13,Fr,22.9,6.4,2
2012,7,14,Sa,22.5,2.8,2
2012,7,15,So,18.9,1.5,5
2012,7,16,Mo,20.1,0.1,1
2012,7,17,Di,24.8,0,1
2012,7,18,Mi,28.9,0,1
2012,7,19,Do,26.5,0,2
2012,7,20,Fr,21.8,0.8,3
2012,7,21,Sa,20.4,0,3
2012,7,22,So,20.7,0,1
2012,7,23,Mo,21.3,0,0
2012,7,24,Di,25.2,0,0
2012,7,25,Mi,28.4,0,1
2012,7,26,Do,29.2,0,0
2012,7,27,Fr,30.2,0,2
2012,7,28,Sa,21.1,2.8,2
2012,7,29,So,23.1,1.8,3
2012,7,30,Mo,24.1,0,1
2012,7,31,Di,26.7,0,1
2012,8,1,Mi,26.1,0,1
2012,8,2,Do,27.2,0,2
2012,8,3,Fr,26,0,2
2012,8,4,Sa,26.5,9.4,2
2012,8,5,So,22,22.4,4
2012,8,6,Mo,18.1,8.2,4
2012,8,7,Di,22.3,0,1
2012,8,8,Mi,23.3,0,1
2012,8,9,Do,23.9,0,0
2012,8,10,Fr,25.1,0,0
2012,8,11,Sa,24.1,0,0
2012,8,12,So,24.6,0,2
2012,8,13,Mo,25.5,0,2
2012,8,14,Di,26.1,0,1
2012,8,15,Mi,29.4,0,2
2012,8,16,Do,22.8,3.2,3
2012,8,17,Fr,24.9,0,0
2012,8,18,Sa,28.3,0,0
2012,8,19,So,29.7,0,0
2012,8,20,Mo,32.2,0,1
2012,8,21,Di,30,4.7,1
2012,8,22,Mi,30.8,0,2
2012,8,23,Do,24.8,2,2
2012,8,24,Fr,26.4,7.9,2
2012,8,25,Sa,26.3,0.6,3
2012,8,26,So,20.6,0,2
2012,8,27,Mo,21.6,0,0
2012,8,28,Di,24.3,0,2
2012,8,29,Mi,24.9,0.8,2
2012,8,30,Do,19.3,10.2,2
2012,8,31,Fr,13.1,11.3,7
